790	土豆,苹果,香蕉,冰激凌,梨,西瓜,西红柿
791	牛奶
792	土豆,苹果,冰激凌,梨,西红柿
793	梨,冰激凌,牛奶,西红柿
794	苹果
795	土豆,苹果,香蕉,梨,牛奶
796	香蕉
797	梨,苹果,土豆,西红柿
798	土豆,苹果,香蕉,冰激凌,梨,西瓜
799	牛奶,香蕉,土豆,梨
800	西瓜,苹果,香蕉
801	土豆,苹果,香蕉,冰激凌,牛奶,西红柿
802	苹果,西红柿
803	香蕉,土豆,牛奶
804	梨,西红柿,冰激凌
805	梨
806	西瓜,香蕉,梨
807	西瓜,香蕉,梨
808	苹果,西红柿,土豆,梨
809	苹果,香蕉,牛奶,西红柿
810	西红柿
811	苹果,香蕉,土豆
812	苹果,冰激凌,梨
813	牛奶,冰激凌
814	土豆
815	梨
816	土豆,苹果,梨,西瓜,牛奶,西红柿
817	西瓜,苹果,牛奶,冰激凌
818	梨,冰激凌
819	西瓜,西红柿
820	土豆,冰激凌
821	冰激凌,梨,西瓜,牛奶,西红柿
822	牛奶,苹果,土豆,西红柿
823	土豆,冰激凌
824	苹果,冰激凌,牛奶,梨
825	牛奶,冰激凌
826	香蕉,冰激凌,梨
827	西瓜,苹果,香蕉
828	牛奶,苹果,香蕉,土豆
829	苹果,西红柿
830	西瓜,牛奶,西红柿
831	西瓜,牛奶,西红柿
832	苹果,香蕉,梨,牛奶,西红柿
833	西瓜,苹果,土豆,牛奶
834	冰激凌,土豆,梨
835	牛奶,西红柿,土豆,冰激凌
836	冰激凌,梨,西瓜,牛奶,西红柿
837	土豆,苹果,梨,西瓜,牛奶,西红柿
838	西红柿
839	土豆,苹果,冰激凌,梨,西瓜
840	苹果,西红柿
841	土豆,牛奶,梨
842	土豆,西红柿
843	苹果,香蕉,冰激凌,西瓜,牛奶,西红柿
844	土豆,苹果,冰激凌,梨,西红柿
845	西瓜,香蕉,土豆,牛奶
846	土豆,苹果,香蕉,梨,牛奶
847	西瓜,梨,冰激凌
848	梨
849	香蕉,牛奶
850	西红柿,香蕉,冰激凌
851	苹果,冰激凌
852	香蕉,冰激凌,梨,西瓜,牛奶
853	苹果,土豆,冰激凌
854	牛奶,梨
855	苹果,梨
856	土豆,苹果,香蕉,冰激凌,牛奶,西红柿
857	香蕉
858	香蕉,冰激凌,梨,西瓜,牛奶
859	冰激凌,梨
860	梨
861	西瓜,苹果,土豆,梨
862	香蕉,冰激凌,牛奶,梨
863	土豆,牛奶,西红柿
864	苹果
865	西红柿,牛奶,冰激凌
866	西瓜,苹果,香蕉,梨
867	苹果,香蕉,冰激凌,梨
868	西瓜,西红柿
869	土豆,苹果,香蕉,冰激凌,牛奶
870	牛奶,土豆,冰激凌
871	西瓜,香蕉,土豆
872	苹果,冰激凌,梨,牛奶,西红柿
873	土豆,香蕉,冰激凌,梨,西瓜,牛奶
874	香蕉
875	西瓜,牛奶
876	苹果
877	西瓜,香蕉,牛奶,西红柿
878	香蕉,冰激凌,梨,西瓜,牛奶
879	香蕉,冰激凌,梨,西瓜,牛奶
880	西瓜,土豆,梨
881	苹果,香蕉,梨,西瓜,牛奶
882	土豆,香蕉,冰激凌,西瓜,牛奶
883	梨,牛奶,冰激凌
884	苹果
885	西瓜,苹果,土豆,西红柿
886	西瓜,苹果,梨
887	土豆,苹果,冰激凌,梨,西红柿
888	西瓜,香蕉,土豆,牛奶
889	香蕉,土豆,梨
890	土豆,苹果,香蕉,西瓜,牛奶,西红柿
891	苹果,香蕉,土豆
892	西瓜,苹果,牛奶,西红柿
893	香蕉
894	西瓜
895	香蕉,土豆
896	西红柿
897	土豆,苹果,冰激凌,梨,西瓜,牛奶,西红柿
898	苹果
899	苹果,香蕉,牛奶,西红柿
900	苹果,香蕉,冰激凌,西瓜,西红柿
901	香蕉
902	西瓜,苹果,土豆,西红柿
903	土豆,冰激凌,西瓜,牛奶,西红柿
904	西瓜,苹果,牛奶,梨
905	梨,苹果,冰激凌,西红柿
906	西瓜
907	牛奶,香蕉,土豆
908	土豆
909	土豆,香蕉,梨,西瓜,牛奶
910	西红柿,苹果,香蕉,冰激凌
911	土豆,梨
912	苹果,冰激凌,梨,西瓜,牛奶,西红柿
913	西瓜,冰激凌
914	西瓜,苹果,牛奶
915	牛奶
916	苹果,土豆,冰激凌
917	土豆,苹果,香蕉,梨,西瓜
918	牛奶,梨
919	梨,苹果,牛奶,冰激凌
920	牛奶,土豆,冰激凌
921	西瓜,冰激凌
922	苹果,香蕉,牛奶,西红柿
923	苹果,香蕉,冰激凌,牛奶,西红柿
924	香蕉,土豆,冰激凌
925	土豆,苹果,冰激凌,梨,西瓜
926	西瓜,香蕉
927	香蕉,冰激凌
928	牛奶
929	苹果,香蕉,土豆,梨
930	西瓜,牛奶
931	土豆,苹果,香蕉,冰激凌,牛奶
932	苹果,冰激凌,梨,西瓜,牛奶
933	苹果,牛奶,西红柿
934	西瓜
935	西瓜
936	牛奶
937	香蕉,梨,西瓜,牛奶,西红柿
938	西红柿,香蕉,土豆,梨
939	土豆,苹果,香蕉,梨,牛奶
940	西红柿
941	冰激凌
942	土豆,香蕉,冰激凌,梨,牛奶,西红柿
943	苹果,香蕉,梨,西瓜,牛奶,西红柿
944	土豆,苹果,冰激凌,梨,牛奶
945	西瓜,苹果,冰激凌,西红柿
946	牛奶,冰激凌
947	土豆,苹果,香蕉,西瓜,牛奶,西红柿
948	牛奶,西红柿,土豆,梨
949	土豆,梨,西瓜,牛奶,西红柿
950	梨,冰激凌
951	西瓜,牛奶
952	牛奶,苹果,土豆,冰激凌
953	香蕉,梨
954	苹果,香蕉,土豆
955	土豆,苹果,香蕉,冰激凌,梨,西瓜,牛奶
956	苹果,土豆,梨
957	西瓜,苹果,香蕉,梨
958	西瓜,牛奶
959	苹果
960	西瓜,西红柿,冰激凌,梨
961	西瓜,牛奶,西红柿
962	苹果,土豆,梨
963	土豆,冰激凌,梨,西瓜,西红柿
964	西瓜,香蕉,冰激凌,西红柿
965	牛奶,土豆,梨
966	苹果,梨,香蕉,西红柿
967	苹果,香蕉,土豆
968	苹果,香蕉,梨
969	香蕉,冰激凌
970	西瓜,土豆,冰激凌
971	苹果,香蕉,梨
972	土豆,苹果,冰激凌,西瓜,西红柿
973	苹果,香蕉,冰激凌,牛奶,西红柿
974	苹果,冰激凌,西瓜,牛奶,西红柿
975	土豆,牛奶
976	梨,土豆,冰激凌
977	土豆,苹果,冰激凌,西瓜,牛奶,西红柿
978	冰激凌,梨,西瓜,牛奶,西红柿
979	西瓜,土豆,牛奶,西红柿
980	西红柿,土豆,冰激凌
981	香蕉,冰激凌,梨,西瓜,西红柿
982	梨,苹果,香蕉,冰激凌
983	西瓜,香蕉
984	土豆,西红柿
985	苹果,香蕉,土豆,梨
986	西瓜,苹果,土豆,牛奶
987	土豆,梨
988	苹果,梨,土豆,冰激凌
989	西瓜,苹果,西红柿,梨
990	苹果,梨,西瓜,牛奶,西红柿
991	苹果,梨,西瓜,牛奶,西红柿
992	土豆,苹果,香蕉,梨,西瓜,牛奶
993	梨,香蕉,西红柿
994	西瓜,香蕉,牛奶
995	苹果,香蕉,梨,西瓜,牛奶
996	苹果,土豆,牛奶,西红柿
997	土豆,苹果,香蕉,西瓜,牛奶
998	西瓜,苹果,土豆,梨
999	土豆,苹果,香蕉,梨,西红柿
1000	苹果,香蕉,土豆
